sample_date,site_name,watercourse,freshwater_body_type,latitude,longitude,distance_to_conham_mi,upstream_of_conham,group_name,mncat_name,county,nitrate_mgL,phosphate_mgL,secchi_turbidity,rain_last_24h,pollution_sources,main_land_use,notes
2016-10-15,Snuff Mills Steps,Other / unnamed,River,51.50377776,-2.51333671499998,4.17,True,Heathrow,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.075,None,,None,Urban_green_space,"Low water, small amount of rain overnight. Water very clear. Saw a kingfisher"
2016-10-19,Luckington Brook,Luckington Brook,Stream,51.5670000000001,-2.21899999999994,15.99,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,1.5,0.15,<14_NTU,,,Grassland_shrub,
2016-10-29,Wellow Ford,Wellow Brook,River,51.321264,-2.37247619999994,11.04,True,BART,Avon Bristol and Somerset North Streams,Somerset,7.5,0.75,<14_NTU,,,Agriculture,
2016-11-05,MIDFORD BROOK CATTLE CROSSING,Midford Brook,Stream,51.3452230400001,-2.34284348999995,10.76,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,10,0.035,<14_NTU,,Other,Agriculture,WATER LEVEL VERY LOW INDEED: THE LOWEST FOR POSSIBLY 10 YEARS
2016-11-27,Snuff Mills Steps,Other / unnamed,River,51.48641551,-2.54228419299994,2.89,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,1.5,0.75,<14_NTU,,,Urban_residential,
2016-11-27,"River Chew, Shrowle",River Chew,River,51.31280328,-2.60689258599996,9.64,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,7.5,0.01,<14_NTU,,,Agriculture,
2016-11-27,Wellow Ford,Wellow Brook,River,51.3212810000001,-2.37247619999994,11.04,True,BART,Avon Bristol and Somerset North Streams,Somerset,7.5,0.01,<14_NTU,,Urban_road_runoff,Agriculture,
2016-12-05,Tellisford,Other / unnamed,River,51.3029172000001,-2.27759242099995,14.81,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,7.5,0.075,<14_NTU,,,Agriculture,The Somerset Frome (part of the Bristol Avon Catchment Area) is now at average winter levels although 2 weeks ago the area was heavily flooded by intense rainfall. There is evidence of foaming about 20m downstream of the sampling point -this is apparent throughout most of the year to some degree. The river has been well scoured of silt recently due to the heavy rains.
2016-12-10,MIDFORD BROOK CATTLE CROSSING,Midford Brook,Stream,51.3466295000001,-2.34355149999993,10.68,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,3.5,0.01,<14_NTU,,,Grassland_shrub,
2016-12-26,Snuff Mills steps,Other / unnamed,River,51.48656751,-2.54145741499997,2.9,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,0.75,0.01,<14_NTU,,,Urban_residential,"Water level back to normal height after some heavy rain a few days prior. No kingfisher today, flow quite fast"
2016-12-27,"Shrowle, River Chew",River Chew,River,51.31305037,-2.60621707199994,9.61,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,3.5,0.01,<14_NTU,,,Agriculture,
2016-12-31,Freshford Avon,River Avon,River,51.33826903,-2.29653853899993,12.64,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,7.5,0.15,100_NTU,,,Agriculture,River
2017-01-08,Freshford Avon,River Avon,River,51.33818287,-2.29662436999996,12.64,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,10,0.35,100_NTU,,,Agriculture,River
2017-01-10,"River Avon, Church Street, Bradford on Avon",River Avon,River,51.3469321200001,-2.25295901299995,13.91,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,3.5,0.15,>240_NTU,,"Residential_discharge,Other",Urban_residential,
2017-01-14,Wellow Ford,Wellow Brook,River,51.3212639999992,-2.3724761999999,11.04,True,BART,Avon Bristol and Somerset North Streams,Somerset,3.5,0.01,<14_NTU,None,Urban_road_runoff,Agriculture,None
2017-01-19,MIDFORD BROOK CATTLE CROSSING,Midford Brook,Stream,51.3548200000001,-2.32628499999993,10.93,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,3.5,0.01,<14_NTU,,,Agriculture,
2017-01-20,River Marden,Other / unnamed,River,51.4298237,-1.99258339999994,23.38,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,3.5,0.075,<14_NTU,,"Residential_discharge,Urban_road_runoff,Other",Urban_residential,
2017-02-05,"Shrowle, River Chew",River Chew,River,51.3131089400001,-2.60633419099997,9.61,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,7.5,0.01,<14_NTU,,,Agriculture,
2017-02-05,"River Avon, Chippenham",River Avon,River,51.4563131200001,-2.10769499899993,18.41,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,3.5,0.075,<14_NTU,,Other,Grassland_shrub,At the end of a wet week.
2017-02-07,"River Avon, Church Street, Bradford on Avon",River Avon,River,51.3469321200001,-2.25295901299995,13.91,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,1.5,0.075,200_NTU,,"Residential_discharge,Other",Urban_residential,
2017-02-11,MIDFORD BROOK CATTLE CROSSING,Midford Brook,Stream,51.34770788,-2.34368861399997,10.63,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,3.5,0.01,<14_NTU,,,Grassland_shrub,
2017-02-18,Luckington Brook,Luckington Brook,Stream,51.5670000000001,-2.21899999999994,15.99,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,3.5,0.075,<14_NTU,,,Grassland_shrub,
2017-02-21,"Parsonage Bridge, River Frome",River Frome,River,51.5333460200001,-2.48373091199994,6.5,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.035,30_NTU,,,Urban_green_space,
2017-03-05,"River Avon, Monkton Park, Chippenham, Wiltshire.",River Avon,River,51.46049315,-2.11465224599993,18.12,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,7.5,0.075,19_NTU,,Urban_road_runoff,Urban_green_space,"A very windy day, that made it quite difficult to do. So there was very little floating on the surface of the river.There had been heavy rain the night before, and more at the end of our visit."
2017-03-05,"River Avon, Chippenham",River Avon,River,51.4562933300001,-2.10768789099996,18.41,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,3.5,0.075,15_NTU,,Other,Other,Fairly wet week
2017-03-07,"River Avon, Church street, Bradford on Avon",River Avon,River,51.3469321200001,-2.25295901299995,13.91,True,BART,Avon Bristol and Somerset North Streams,Wiltshire,3.5,0.01,200_NTU,,"Residential_discharge,Other",Urban_residential,
2017-03-12,Wellow Ford,Wellow Brook,River,51.321264,-2.37247619999994,11.04,True,BART,Avon Bristol and Somerset North Streams,Somerset,3.5,0.01,<14_NTU,,Urban_road_runoff,Agriculture,
2017-03-12,River Marden,Other / unnamed,River,51.4298237,-1.99258339999994,23.38,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,0.75,0.075,<14_NTU,,"Residential_discharge,Urban_road_runoff",Urban_residential,
2017-03-18,Snuff Mills steps,Other / unnamed,River,51.4863487000001,-2.54258459999994,2.89,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,1.5,0.01,,,,Urban_residential,
2017-03-28,"Parsonage Bridge, River Frome",River Frome,River,51.53341943,-2.48355925099997,6.5,True,BART,Avon Bristol and Somerset North Streams,Gloucestershire,3.5,0.035,50_NTU,,,Urban_residential,
2017-04-02,"River Avon, Chippenham",River Avon,River,51.4560000000001,-2.10799999999995,18.39,True,BART,Avon Bristol and Somerset North Streams,Wiltshire,3.5,0.075,<14_NTU,,Other,Grassland_shrub,
2017-04-03,Tellisford,Other / unnamed,River,51.3024853900001,-2.27817445999995,14.81,True,BART,Avon Bristol and Somerset North Streams,Wiltshire,10,0.035,<14_NTU,,,Agriculture,River at average spring level having returned to normal after heavy winter rains.Several days of good weather has allowed river to return to acceptable levels
2017-04-04,"River Avon, Church Street, Bradford on Avon",River Avon,River,51.3469935600001,-2.25292061499994,13.91,True,BART,Avon Bristol and Somerset North Streams,Wiltshire,7.5,0.01,>240_NTU,,"Residential_discharge,Other",Urban_residential,
2017-04-09,Biss Meadows,River Biss,River,51.3162606299992,-2.19978947599994,16.96,True,BART,Avon Bristol and Somerset North Streams,Wiltshire,7.5,0.15,<14_NTU,None,None,Urban_green_space,None
2017-04-09,Biss Meadows upstream,River Biss,River,51.3124054599992,-2.19189691599993,17.39,True,BART,Avon Bristol and Somerset North Streams,Wiltshire,7.5,0.35,<14_NTU,None,None,Urban_green_space,None
2017-04-24,Parsonage Bridge - River Frome,River Frome,River,51.53341276,-2.48351901799992,6.5,True,BART,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.01,<14_NTU,,Urban_road_runoff,Urban_residential,"On both side of the foot Bridge there is a (drainage?) pipe, as shown on photo #3"
2017-05-02,"River Avon, Church Street, Bradford on Avon",River Avon,River,51.3469321199992,-2.25295901299991,13.91,True,BART,Avon Bristol and Somerset North Streams,Wiltshire,7.5,0.01,<14_NTU,None,"Urban_road_runoff,Other",Urban_residential,None
2017-05-02,"Crowdown Springs, Sherston, Wiltshire",Other / unnamed,Stream,51.57418906,-2.23245620699993,15.78,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,7.5,0.75,,,,Agriculture,"previously I have done a further two Site Tests in the area but this time I received only one Test Set, hence only one Return.  I prefer to make a paper return not computerised so in future please  let me have a postal address.."
2017-05-05,"River Chew, Shrowle",River Chew,River,51.3110864500001,-2.60647416099994,9.75,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,7.5,0.15,,,,Agriculture,
2017-05-07,"River Avon, Monkton Park, Chippenham. Wiltshire.",River Avon,River,51.4604806099992,-2.11465425799994,18.12,True,BART,Avon Bristol and Somerset North Streams,Wiltshire,7.5,0.035,<14_NTU,None,Urban_road_runoff,Urban_green_space,No rainfall for 3 to 4 weeks. The site monitored is 500 metres upstream of the weir (Hence water levels remain constant). Secchi tube reading: 14
2017-05-07,River Avon Chippenham,River Avon,River,51.4562933299992,-2.10763692899993,18.41,True,BART,Avon Bristol and Somerset North Streams,Wiltshire,3.5,0.15,<14_NTU,None,Other,Other,None
2017-05-10,Snuff Mills Steps,Other / unnamed,River,51.4863487000001,-2.54258459999994,2.89,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,1.5,0.01,,,,Urban_residential,
2017-05-25,Snuff Mills steps,Other / unnamed,River,51.4863487000001,-2.54258459999994,2.89,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,1.5,0.01,,,,Urban_residential,
2017-05-26,Parsonage Bridge - River Frome,River Frome,River,51.5334210999992,-2.48354583999993,6.5,True,BART,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.035,<14_NTU,None,Urban_road_runoff,Urban_residential,None
2017-06-04,"River Avon, Chippenham",River Avon,River,51.4560000000001,-2.10799999999995,18.39,True,BART,Avon Bristol and Somerset North Streams,Wiltshire,3.5,0.01,<14_NTU,,Other,Grassland_shrub,
2017-06-09,Wellow Ford,Wellow Brook,River,51.321264,-2.37247619999994,11.04,True,BART,Avon Bristol and Somerset North Streams,Somerset,7.5,0.01,<14_NTU,,Urban_road_runoff,Agriculture,
2017-06-10,Malago,Malago,Stream,51.4342,-2.59879999999993,2.85,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,7.5,0.15,,,,Urban_green_space,
2017-06-10,Snuff Mills steps,Other / unnamed,River,51.4864405800001,-2.54174172899997,2.89,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,1.5,0.15,,,,Urban_green_space,
2017-06-10,Lincombe Barn Frome,River Frome,River,51.4938136900001,-2.51576185199997,3.48,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,7.5,0.01,,,,Urban_green_space,
2017-06-10,Pigeonhouse stream within Crox Bottom park,Pigeonhouse Stream,Stream,51.4177000000001,-2.60389999999995,3.52,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,1.5,0.15,,,,Urban_green_space,
2017-06-10,Colliters brook by Ashton gate stadium,Colliters Brook,Stream,51.4397000000001,-2.62109999999996,3.73,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,1.5,0.15,,,,Urban_green_space,
2017-06-10,River Leap,Other / unnamed,Stream,51.4990255500001,-2.49487012599997,4.12,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,10,0.01,,,,Urban_green_space,Chris Ottewell
2017-06-10,Longmoor Brook behind park n ride,Longmoor Brook,Stream,51.4354000000001,-2.63319999999993,4.29,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,0.75,0.35,,,,Grassland_shrub,Recent and ongoing road construction near site
2017-06-10,Trymside Open Space,River Trym,Stream,51.49940625,-2.60179638899996,4.75,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,7.5,0.35,,,,Urban_green_space,
2017-06-10,Ashton Brook,Ashton Brook,Stream,51.429,-2.65539999999993,5.31,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,7.5,0.15,,,,Other,Culvert is immediately upstream of site
2017-06-10,Little Avon above Charfield Sewage Works,River Avon,River,51.6366659700001,-2.40512748099997,14.38,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,7.5,0.035,,,,Agriculture,
2017-06-10,Ozleworth Brook at Lower Barnes Bridge,Ozleworth Brook,River,51.636058,-2.39008169999994,14.6,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,7.5,0.035,,,,Agriculture,
2017-06-10,Little Avon below Avening Green,River Avon,River,51.6453880000001,-2.42195679999998,14.68,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,7.5,0.035,,,,Agriculture,
2017-06-10,River Marden,Other / unnamed,River,51.43003945,-1.99207663499993,23.4,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,3.5,0.01,,,,Other,"The river at the bottom of our garden.  At our stretch of the river, a small run of domestic housing on the south side and a longer run of farmland, mainly livestock on the north side.  We are only about 2-3 miles from the source springs around Calstone."
2017-06-11,Brislington Brook,Brislington Brook,Stream,51.44399436,-2.54621028899993,0.49,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,7.5,0.75,,,,Forest,
2017-06-11,Brislington Brook,Brislington Brook,Stream,51.4487602,-2.54500865899996,0.52,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,7.5,0.35,,,,Forest,
2017-06-11,Snuff mills Halfbenny Footbridge,Other / unnamed,River,51.48622011,-2.53547072399994,2.86,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,3.5,0.01,,,,Urban_green_space,
2017-06-11,Snuff Mills above first wier,Other / unnamed,River,51.48624683,-2.54010558099998,2.87,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,7.5,0.035,,,,Urban_green_space,
2017-06-11,Snuff Mill Steps,Other / unnamed,River,51.4862234500001,-2.54250079399998,2.88,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,3.5,0.01,,,,Urban_green_space,
2017-06-11,Snuff Mills at second large wier,Other / unnamed,River,51.4883044900001,-2.53252029399994,3.0,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,3.5,0.01,,,,Urban_green_space,
2017-06-11,Horfield Brook,Horfield Brook,Stream,51.5085504800001,-2.55631551099998,4.5,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.15,,,,Industrial_commercial,
2017-06-11,River Boyd,River Boyd,River,51.45432113,-2.42846667799995,4.63,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.035,,,,Forest,"Temp 15.5 degrees C, dissolved oxygen 55%, algal bloom present"
2017-06-11,"River Frome, Nibley Lane",River Frome,River,51.5390886100001,-2.44770884499997,7.51,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.15,,,,Grassland_shrub,
2017-06-11,"The river Frome, Nibley lane",River Frome,,51.5430000000001,-2.40899999999993,8.68,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.15,,,,,clear water with silty bed. some rubbish present in the water.
2017-06-11,Cam Brook tributary,Cam Brook,Stream,51.3142249900001,-2.54472970999996,9.04,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,3.5,0.01,,,,Grassland_shrub,"Water level quite low for time of year, but recent rainfall has been quite heavy."
2017-06-11,"Bybrook, main flow",Other / unnamed,,51.4160000000001,-2.25699999999995,12.13,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,7.5,0.15,,,,,"Fast flowing river (brook), as it leaves Box village. Bottom of Valens Terrace/Church Lane paths meeting point."
2017-06-11,Luckington Brook nr Stretchline,Luckington Brook,River,51.5693045000001,-2.21577018499994,16.19,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,0.75,0.075,,,,Grassland_shrub,
