site_id,site_name,receiving_watercourse,event_start,event_end,duration_hours
WXW00879,BRISTOL PORTWAY NEAR RAILWAY,RIVER AVON VIA SWS,2025-09-03T12:40:00+00:00,2025-09-03T13:08:00+00:00,0.4667
WXW00888,BATH PRIOR PARK ROAD,RIVER AVON VIA SWS,2025-09-03T12:42:00+00:00,2025-09-03T12:54:00+00:00,0.2
WXW00069,BATH WALCOT ST RIVER BANK R/O ALDRIDGES,RIVER AVON,2025-09-03T12:44:00+00:00,2025-09-03T12:46:00+00:00,0.0333
WXW01170,BATH UPPER BRISTOL ROAD ADJ MARLBOROUGH LANE,RIVER AVON,2025-09-03T12:52:00+00:00,2025-09-03T12:54:00+00:00,0.0333
WXW01055,BRISTOL STATION ROAD R/O 198 CHELTENHAM ROAD,RIVER AVON,2025-09-03T12:54:00+00:00,2025-09-03T13:00:00+00:00,0.1
WXW01211,BATH WELLSWAY NR 372,RIVER AVON,2025-09-03T12:54:00+00:00,2025-09-03T12:56:00+00:00,0.0333
WXW00185,KEYNSHAM ST LADOC / BRISTOL ROAD,CHARLTON BOTTOM VIA SWS,2025-09-03T12:58:00+00:00,2025-09-03T13:10:00+00:00,0.2
WXW00864,BRISTOL HANHAM POLLY BARNES HILL,RIVER AVON (VIA SWS),2025-09-03T13:02:00+00:00,2025-09-03T13:23:00+00:00,0.35
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-09-03T13:05:01+00:00,2025-09-03T13:06:44+00:00,0.0286
WXW00589,KEYNSHAM HIGH LEVEL PS AVON MILL LANE,RIVER CHEW,2025-09-03T13:06:00+00:00,2025-09-03T13:56:00+00:00,0.8333
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-09-03T13:07:06+00:00,2025-09-03T13:07:39+00:00,0.0092
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-09-03T13:08:49+00:00,2025-09-03T13:09:03+00:00,0.0039
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-09-03T13:10:13+00:00,2025-09-03T13:10:28+00:00,0.0042
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-09-03T13:11:43+00:00,2025-09-03T13:12:48+00:00,0.0181
WXW00319,COMPTON DANDO INLET,BATHFORD BROOK (S),2025-09-03T13:12:00+00:00,2025-09-03T13:32:00+00:00,0.3333
WXW00952,SALTFORD O/S 46 HIGH STREET,RIVER AVON (VIA SWS),2025-09-03T13:12:00+00:00,2025-09-03T13:30:00+00:00,0.3
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-09-03T13:13:10+00:00,2025-09-03T13:13:45+00:00,0.0097
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-09-03T13:15:02+00:00,2025-09-03T13:15:14+00:00,0.0033
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-09-03T13:16:48+00:00,2025-09-03T13:16:59+00:00,0.0031
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-09-03T13:19:17+00:00,2025-09-03T14:07:06+00:00,0.7969
WXW01151,BATH WESTON VILLAGE SEWER,RIVER AVON VIA SWS,2025-09-03T13:24:00+00:00,2025-09-03T13:38:00+00:00,0.2333
WXW00319,COMPTON DANDO INLET,BATHFORD BROOK (S),2025-09-03T13:44:00+00:00,2025-09-03T14:23:00+00:00,0.65
WXW01260,WILLSBRIDGE ,RIVER AVON,2025-09-03T13:48:00+00:00,2025-09-03T14:14:00+00:00,0.4333
WXW00686,BRADFORD-ON-AVON MARKET ST JUNCTION WITH CHURCH ST,RIVER AVON (VIA SWS),2025-09-03T14:00:00+00:00,2025-09-03T14:02:00+00:00,0.0333
WXW00952,SALTFORD O/S 46 HIGH STREET,RIVER AVON (VIA SWS),2025-09-03T15:06:00+00:00,2025-09-03T15:08:00+00:00,0.0333
WXW00864,BRISTOL HANHAM POLLY BARNES HILL,RIVER AVON (VIA SWS),2025-09-03T15:08:00+00:00,2025-09-03T15:26:00+00:00,0.3
WXW00619,BATH LANSDOWN LANE / HIGH STREET JUNCTION WESTON,RIVER AVON VIA SWS,2025-09-03T15:08:00+00:00,2025-09-03T15:12:00+00:00,0.0667
WXW01151,BATH WESTON VILLAGE SEWER,RIVER AVON VIA SWS,2025-09-03T15:08:00+00:00,2025-09-03T15:24:00+00:00,0.2667
WXW01170,BATH UPPER BRISTOL ROAD ADJ MARLBOROUGH LANE,RIVER AVON,2025-09-03T15:14:00+00:00,2025-09-03T15:18:00+00:00,0.0667
WXW00924,BATH RECREATION GROUND BY NORTH STAND,RIVER AVON,2025-09-03T15:16:00+00:00,2025-09-03T15:24:00+00:00,0.1333
WXW00831,BATHFORD OSTLING LANE,RIVER AVON,2025-09-03T15:18:00+00:00,2025-09-03T15:22:00+00:00,0.0667
WXW00924,BATH RECREATION GROUND BY NORTH STAND,RIVER AVON,2025-09-04T05:22:00+00:00,2025-09-04T05:42:00+00:00,0.3333
WXW00686,BRADFORD-ON-AVON MARKET ST JUNCTION WITH CHURCH ST,RIVER AVON (VIA SWS),2025-09-04T05:22:00+00:00,2025-09-04T05:38:00+00:00,0.2667
WXW00648,BATH LOWER BRISTOL ROAD WEST OF OAK STREET ,RIVER AVON,2025-09-04T05:24:00+00:00,2025-09-04T05:30:00+00:00,0.1
WXW01211,BATH WELLSWAY NR 372,RIVER AVON,2025-09-04T05:26:00+00:00,2025-09-04T05:32:00+00:00,0.1
WXW00563,BATH FORESTER AVENUE O/S HORTON HOUSE,RIVER AVON,2025-09-04T05:28:00+00:00,2025-09-04T05:30:00+00:00,0.0333
WXW00292,BATH CHURCHILL BRIDGE ISLAND OPP WELLS ROAD,RIVER AVON VIA SWS,2025-09-04T05:28:00+00:00,2025-09-04T05:32:00+00:00,0.0667
WXW01020,BATH SOUTHGATE (NORTH END) ADJ LITTLEWOODS,RIVER AVON VIA SWS,2025-09-04T05:28:00+00:00,2025-09-04T05:30:00+00:00,0.0333
WXW00259,BATH WALCOT RIVER BANK END OF CHATHAM ROW,RIVER AVON,2025-09-04T05:30:00+00:00,2025-09-04T06:46:00+00:00,1.2667
WXW00150,BATH BLOOMFIELD ROAD NO 33 JUNCTION WITH HENSLEY ROAD,RIVER AVON VIA SWS,2025-09-04T05:30:00+00:00,2025-09-04T05:36:00+00:00,0.1
WXW00093,BATH AVON STREET O/S BATH TECHNICAL COLLEGE,RIVER AVON VIA SWS,2025-09-04T05:30:00+00:00,2025-09-04T05:38:00+00:00,0.1333
WXW00888,BATH PRIOR PARK ROAD,RIVER AVON VIA SWS,2025-09-04T05:32:00+00:00,2025-09-04T05:46:00+00:00,0.2333
WXW00227,BATHAMPTON M H K,RIVER AVON,2025-09-04T05:32:00+00:00,2025-09-04T05:34:00+00:00,0.0333
WXW00831,BATHFORD OSTLING LANE,RIVER AVON,2025-09-04T05:32:00+00:00,2025-09-04T05:42:00+00:00,0.1667
WXW00190,BATH BROAD QUAY / WESTGATE STREET JUNCTION,RIVER AVON,2025-09-04T05:34:00+00:00,2025-09-04T05:36:00+00:00,0.0333
WXW00826,BATH DURLEY PARK / OLDFIELD LANE JUNCTION,RIVER AVON VIA SWS,2025-09-04T05:40:00+00:00,2025-09-04T06:02:00+00:00,0.3667
WXW00185,KEYNSHAM ST LADOC / BRISTOL ROAD,CHARLTON BOTTOM VIA SWS,2025-09-04T05:45:00+00:00,2025-09-04T05:50:00+00:00,0.0833
WXW00924,BATH RECREATION GROUND BY NORTH STAND,RIVER AVON,2025-09-04T05:46:00+00:00,2025-09-04T06:20:00+00:00,0.5667
WXW00093,BATH AVON STREET O/S BATH TECHNICAL COLLEGE,RIVER AVON VIA SWS,2025-09-04T05:46:00+00:00,2025-09-04T06:22:00+00:00,0.6
WXW00651,BRISTOL HANHAM LOWER HANHAM ROAD,RIVER AVON (VIA SWS),2025-09-04T05:48:00+00:00,2025-09-04T05:56:00+00:00,0.1333
WXW01170,BATH UPPER BRISTOL ROAD ADJ MARLBOROUGH LANE,RIVER AVON,2025-09-04T05:48:00+00:00,2025-09-04T05:54:00+00:00,0.1
WXW00888,BATH PRIOR PARK ROAD,RIVER AVON VIA SWS,2025-09-04T05:50:00+00:00,2025-09-04T06:30:00+00:00,0.6667
WXW01257,BATH WIDCOMBE BAPTIST CHURCH AT REAR CLAVERTON,RIVER AVON,2025-09-04T05:50:00+00:00,2025-09-04T06:28:00+00:00,0.6333
WXW01037,BRISTOL ST GEORGES PARK NORTH 329 CHURCH ROAD,RIVER AVON VIA SWS,2025-09-04T05:50:00+00:00,2025-09-04T05:54:00+00:00,0.0667
WXW00864,BRISTOL HANHAM POLLY BARNES HILL,RIVER AVON (VIA SWS),2025-09-04T05:50:00+00:00,2025-09-04T06:19:00+00:00,0.4833
WXW00952,SALTFORD O/S 46 HIGH STREET,RIVER AVON (VIA SWS),2025-09-04T05:50:00+00:00,2025-09-04T06:00:00+00:00,0.1667
WXW01151,BATH WESTON VILLAGE SEWER,RIVER AVON VIA SWS,2025-09-04T05:50:00+00:00,2025-09-04T06:20:00+00:00,0.5
WXW01211,BATH WELLSWAY NR 372,RIVER AVON,2025-09-04T05:50:00+00:00,2025-09-04T06:18:00+00:00,0.4667
WXW01258,BATH WIDCOMBE RISE OFF PRIOR PARK ROAD,RIVER AVON VIA SWS,2025-09-04T05:52:00+00:00,2025-09-04T05:58:00+00:00,0.1
WXW00119,BATH BECKHAMPTON ROAD O/S NO 50,RIVER AVON VIA SWS,2025-09-04T05:52:00+00:00,2025-09-04T06:08:00+00:00,0.2667
WXW01013,BATH SOUTH PARADE IN GARDEN,RIVER AVON,2025-09-04T05:52:00+00:00,2025-09-04T06:18:00+00:00,0.4333
WXW00456,BATH FERRY LANE O/S FUNERAL DIRECTOR,RIVER AVON,2025-09-04T05:52:00+00:00,2025-09-04T06:10:00+00:00,0.3
WXW00609,BATH LADYMEAD HOUSE (R/O) WALCOT,RIVER AVON,2025-09-04T05:52:00+00:00,2025-09-04T06:26:00+00:00,0.5667
WXW00889,BATH PRIOR PARK ROAD OPP NO 9,RIVER AVON VIA SWS,2025-09-04T05:52:00+00:00,2025-09-04T06:04:00+00:00,0.2
WXW00150,BATH BLOOMFIELD ROAD NO 33 JUNCTION WITH HENSLEY ROAD,RIVER AVON VIA SWS,2025-09-04T05:52:00+00:00,2025-09-04T05:54:00+00:00,0.0333
WXW00648,BATH LOWER BRISTOL ROAD WEST OF OAK STREET ,RIVER AVON,2025-09-04T05:52:00+00:00,2025-09-04T06:04:00+00:00,0.2
WXW00945,BATH RUSH HILL OPP CULVERHAY SCHOOL,RIVER AVON,2025-09-04T05:52:00+00:00,2025-09-04T06:02:00+00:00,0.1667
WXW01085,MONKTON COMBE SUMMER LANE,HORSECOMBE BROOK,2025-09-04T05:52:00+00:00,2025-09-04T06:16:00+00:00,0.4
WXW00130,BATH BEWDLEY ROAD,RIVER AVON VIA SWS,2025-09-04T05:52:00+00:00,2025-09-04T06:12:00+00:00,0.3333
WXW00021,BATH HAZEL GROVE R/O NO 24 TO 39,RIVER AVON VIA SWS,2025-09-04T05:54:00+00:00,2025-09-04T06:02:00+00:00,0.1333
WXW00301,BATH CLEVELAND BRIDGE TO THE WEST,RIVER AVON,2025-09-04T05:54:00+00:00,2025-09-04T05:56:00+00:00,0.0333
WXW00563,BATH FORESTER AVENUE O/S HORTON HOUSE,RIVER AVON,2025-09-04T05:54:00+00:00,2025-09-04T06:08:00+00:00,0.2333
WXW00932,BATH ROCKCLIFFE ROAD R/O NO 45,RIVER AVON,2025-09-04T05:54:00+00:00,2025-09-04T06:10:00+00:00,0.2667
WXW00665,BATH LYNCOMBE VALE O/S 3 NEW VILLAS,RIVER AVON VIA SWS,2025-09-04T05:54:00+00:00,2025-09-04T06:18:00+00:00,0.4
WXW01020,BATH SOUTHGATE (NORTH END) ADJ LITTLEWOODS,RIVER AVON VIA SWS,2025-09-04T05:54:00+00:00,2025-09-04T06:06:00+00:00,0.2
WXW00917,BATH RAILWAY PLACE O/S ROYAL HOTEL,RIVER AVON VIA SWS,2025-09-04T05:54:00+00:00,2025-09-04T06:02:00+00:00,0.1333
WXW00118,BATH PRIVATE LANE REAR 50 BECKHAMPTON ROAD ,RIVER AVON VIA SWS,2025-09-04T05:56:00+00:00,2025-09-04T06:02:00+00:00,0.1
WXW00589,KEYNSHAM HIGH LEVEL PS AVON MILL LANE,RIVER CHEW,2025-09-04T05:56:00+00:00,2025-09-04T06:20:00+00:00,0.4
WXW01040,BATH ST JOHNS ROAD OPP VULCAN HOUSE,RIVER AVON,2025-09-04T05:56:00+00:00,2025-09-04T06:04:00+00:00,0.1333
WXW00236,BATH RIVERSIDE WALK OLD CATTLE MARKET WALCOT,RIVER AVON,2025-09-04T05:56:00+00:00,2025-09-04T06:00:00+00:00,0.0667
WXW00069,BATH WALCOT ST RIVER BANK R/O ALDRIDGES,RIVER AVON,2025-09-04T05:56:00+00:00,2025-09-04T06:12:00+00:00,0.2667
WXW01183,BATH WALCOT TERRACE R/O NO 1 ON LONDON ROAD,RIVER AVON,2025-09-04T05:56:00+00:00,2025-09-04T06:04:00+00:00,0.1333
WXW00444,BATH FOX HILL O/S WOODLANDS COTTAGE,RIVER AVON VIA SWS,2025-09-04T05:56:00+00:00,2025-09-04T06:18:00+00:00,0.3667
WXW01238,BATH WESTMORELAND ROAD / CHELTENHAM STREET JUNCTION,RIVER AVON VIA SWS,2025-09-04T05:56:00+00:00,2025-09-04T06:04:00+00:00,0.1333
WXW00292,BATH CHURCHILL BRIDGE ISLAND OPP WELLS ROAD,RIVER AVON VIA SWS,2025-09-04T05:56:00+00:00,2025-09-04T06:06:00+00:00,0.1667
WXW01170,BATH UPPER BRISTOL ROAD ADJ MARLBOROUGH LANE,RIVER AVON,2025-09-04T05:56:00+00:00,2025-09-04T06:10:00+00:00,0.2333
WXW00190,BATH BROAD QUAY / WESTGATE STREET JUNCTION,RIVER AVON,2025-09-04T05:56:00+00:00,2025-09-04T06:18:00+00:00,0.3667
WXW01150,BATH NORFOLK BUILDINGS,RIVER AVON,2025-09-04T05:57:00+00:00,2025-09-04T06:46:00+00:00,0.8167
WXW00376,BATH DORSET CLOSE O/S SCHOOL,RIVER AVON VIA SWS,2025-09-04T05:58:00+00:00,2025-09-04T06:00:00+00:00,0.0333
WXW00549,BATH HISCOCKS DRIVE ADJ TO RAILWAY BRIDGE,RIVER AVON VIA SWS,2025-09-04T05:58:00+00:00,2025-09-04T06:10:00+00:00,0.2
WXW00227,BATHAMPTON M H K,RIVER AVON,2025-09-04T05:58:00+00:00,2025-09-04T06:04:00+00:00,0.1
WXW01021,BATH SOUTHLANDS RO NO 125,RIVER AVON VIA SWS,2025-09-04T05:58:00+00:00,2025-09-04T06:00:00+00:00,0.0333
WXW00301,BATH CLEVELAND BRIDGE TO THE WEST,RIVER AVON,2025-09-04T06:00:00+00:00,2025-09-04T06:02:00+00:00,0.0333
WXW00126,BATH BELLOTTS ROAD,RIVER AVON VIA SWS,2025-09-04T06:00:00+00:00,2025-09-04T06:08:00+00:00,0.1333
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-09-04T06:02:18+00:00,2025-09-04T06:02:28+00:00,0.0028
WXW00666,BATH LYNCOMBE VALE O/S NO 1,RIVER AVON VIA SWS,2025-09-04T06:06:00+00:00,2025-09-04T06:10:00+00:00,0.0667
WXW00150,BATH BLOOMFIELD ROAD NO 33 JUNCTION WITH HENSLEY ROAD,RIVER AVON VIA SWS,2025-09-04T06:06:00+00:00,2025-09-04T06:22:00+00:00,0.2667
WXW00686,BRADFORD-ON-AVON MARKET ST JUNCTION WITH CHURCH ST,RIVER AVON (VIA SWS),2025-09-04T06:10:00+00:00,2025-09-04T06:40:00+00:00,0.5
WXW01170,BATH UPPER BRISTOL ROAD ADJ MARLBOROUGH LANE,RIVER AVON,2025-09-04T06:12:00+00:00,2025-09-04T06:14:00+00:00,0.0333
WXW00831,BATHFORD OSTLING LANE,RIVER AVON,2025-09-04T06:14:00+00:00,2025-09-04T06:28:00+00:00,0.2333
WXW01283,BRADFORD-ON-AVON SPRING FIELD WOOLLEY ST JUNCTION,RIVER AVON (VIA SWS),2025-09-04T06:14:00+00:00,2025-09-04T06:28:00+00:00,0.2333
WXW01170,BATH UPPER BRISTOL ROAD ADJ MARLBOROUGH LANE,RIVER AVON,2025-09-04T06:16:00+00:00,2025-09-04T06:18:00+00:00,0.0333
WXW00319,COMPTON DANDO INLET,BATHFORD BROOK (S),2025-09-04T06:18:00+00:00,2025-09-04T06:41:00+00:00,0.3833
WXW00996,BRADFORD-ON-AVON MARKET STREET/ SILVER STREET JUNCTION,RIVER AVON (VIA SWS),2025-09-04T06:18:00+00:00,2025-09-04T06:22:00+00:00,0.0667
WXW01111,TETBURY INLET,RIVER AVON,2025-09-04T07:02:00+00:00,2025-09-04T07:15:00+00:00,0.2167
WXW01228,BRISTOL PORTWAY UNDER AVON BRIDGE,RIVER AVON,2025-09-04T14:52:00+00:00,2025-09-04T15:12:00+00:00,0.3333
WXW00879,BRISTOL PORTWAY NEAR RAILWAY,RIVER AVON VIA SWS,2025-09-04T14:52:00+00:00,2025-09-04T14:58:00+00:00,0.1
WXW01037,BRISTOL ST GEORGES PARK NORTH 329 CHURCH ROAD,RIVER AVON VIA SWS,2025-09-04T15:02:00+00:00,2025-09-04T15:08:00+00:00,0.1
WXW00651,BRISTOL HANHAM LOWER HANHAM ROAD,RIVER AVON (VIA SWS),2025-09-04T15:04:00+00:00,2025-09-04T15:20:00+00:00,0.2667
WXW00435,BRISTOL HANHAM FOOTSHILL ROAD,RIVER AVON (VIA SWS),2025-09-04T15:06:00+00:00,2025-09-04T15:08:00+00:00,0.0333
WXW00864,BRISTOL HANHAM POLLY BARNES HILL,RIVER AVON (VIA SWS),2025-09-04T15:07:00+00:00,2025-09-04T15:38:00+00:00,0.5167
WXW00123,BRISTOL HANHAM BEECHWOOD AVENUE,RIVER AVON (VIA SWS),2025-09-04T15:10:00+00:00,2025-09-04T15:17:00+00:00,0.1167
WXW00952,SALTFORD O/S 46 HIGH STREET,RIVER AVON (VIA SWS),2025-09-07T08:38:00+00:00,2025-09-07T09:00:00+00:00,0.3667
WXW00111,SALTFORD SALTFORD HILL,RIVER AVON,2025-09-07T08:40:00+00:00,2025-09-07T08:46:00+00:00,0.1
WXW01228,BRISTOL PORTWAY UNDER AVON BRIDGE,RIVER AVON,2025-09-07T08:44:00+00:00,2025-09-07T12:00:00+00:00,3.2667
WXW00864,BRISTOL HANHAM POLLY BARNES HILL,RIVER AVON (VIA SWS),2025-09-07T08:45:00+00:00,2025-09-07T08:47:00+00:00,0.0333
WXW00879,BRISTOL PORTWAY NEAR RAILWAY,RIVER AVON VIA SWS,2025-09-07T08:46:00+00:00,2025-09-07T09:56:00+00:00,1.1667
WXW00121,BRISTOL BEDMINSTER ROAD SIDE OF 191,RIVER AVON VIA SWS,2025-09-07T09:16:00+00:00,2025-09-07T09:20:00+00:00,0.0667
WXW01055,BRISTOL STATION ROAD R/O 198 CHELTENHAM ROAD,RIVER AVON,2025-09-07T09:16:00+00:00,2025-09-07T09:20:00+00:00,0.0667
WXW00088,BRISTOL ASHTON AVENUE,RIVER AVON,2025-09-07T09:28:00+00:00,2025-09-07T13:15:00+00:00,3.7833
WXW01055,BRISTOL STATION ROAD R/O 198 CHELTENHAM ROAD,RIVER AVON,2025-09-07T09:36:00+00:00,2025-09-07T09:40:00+00:00,0.0667
WXW00952,SALTFORD O/S 46 HIGH STREET,RIVER AVON (VIA SWS),2025-09-07T09:40:00+00:00,2025-09-07T10:02:00+00:00,0.3667
WXW00185,KEYNSHAM ST LADOC / BRISTOL ROAD,CHARLTON BOTTOM VIA SWS,2025-09-07T09:41:00+00:00,2025-09-07T09:53:00+00:00,0.2
WXW00651,BRISTOL HANHAM LOWER HANHAM ROAD,RIVER AVON (VIA SWS),2025-09-07T09:42:00+00:00,2025-09-07T09:58:00+00:00,0.2667
WXW00111,SALTFORD SALTFORD HILL,RIVER AVON,2025-09-07T09:42:00+00:00,2025-09-07T09:46:00+00:00,0.0667
WXW00356,BRISTOL CUMBERLAND ROAD OLD GAOL SIPHON,RIVER AVON VIA SWS,2025-09-07T09:44:00+00:00,2025-09-07T10:10:00+00:00,0.4333
WXW00864,BRISTOL HANHAM POLLY BARNES HILL,RIVER AVON (VIA SWS),2025-09-07T09:46:00+00:00,2025-09-07T10:09:00+00:00,0.3833
WXW00924,BATH RECREATION GROUND BY NORTH STAND,RIVER AVON,2025-09-07T09:48:00+00:00,2025-09-07T10:00:00+00:00,0.2
WXW00123,BRISTOL HANHAM BEECHWOOD AVENUE,RIVER AVON (VIA SWS),2025-09-07T09:48:00+00:00,2025-09-07T09:53:00+00:00,0.0833
WXW00589,KEYNSHAM HIGH LEVEL PS AVON MILL LANE,RIVER CHEW,2025-09-07T09:50:00+00:00,2025-09-07T13:24:00+00:00,3.5667
WXW01151,BATH WESTON VILLAGE SEWER,RIVER AVON VIA SWS,2025-09-07T09:50:00+00:00,2025-09-07T10:02:00+00:00,0.2
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-09-07T09:51:09+00:00,2025-09-07T09:51:19+00:00,0.0028
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-09-07T09:53:09+00:00,2025-09-07T09:55:34+00:00,0.0403
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-09-07T09:55:56+00:00,2025-09-07T09:56:27+00:00,0.0086
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-09-07T09:57:55+00:00,2025-09-07T09:58:07+00:00,0.0033
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-09-07T09:59:55+00:00,2025-09-07T10:00:06+00:00,0.0031
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-09-07T10:02:50+00:00,2025-09-07T10:19:49+00:00,0.2831
WXW01260,WILLSBRIDGE ,RIVER AVON,2025-09-07T10:08:00+00:00,2025-09-07T14:50:00+00:00,4.7
WXW01111,TETBURY INLET,RIVER AVON,2025-09-07T10:10:00+00:00,2025-09-07T10:25:00+00:00,0.25
WXW00319,COMPTON DANDO INLET,BATHFORD BROOK (S),2025-09-07T10:13:00+00:00,2025-09-07T12:45:00+00:00,2.5333
WXW00185,KEYNSHAM ST LADOC / BRISTOL ROAD,CHARLTON BOTTOM VIA SWS,2025-09-07T10:19:00+00:00,2025-09-07T10:57:00+00:00,0.6333
WXW00851,BRISTOL PEMBROKE ROAD NO 19,RIVER AVON VIA SWS,2025-09-07T10:20:00+00:00,2025-09-07T13:40:00+00:00,3.3333
WXW00651,BRISTOL HANHAM LOWER HANHAM ROAD,RIVER AVON (VIA SWS),2025-09-07T10:20:00+00:00,2025-09-07T11:52:00+00:00,1.5333
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-09-07T10:20:11+00:00,2025-09-07T10:20:49+00:00,0.0106
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-09-07T10:21:46+00:00,2025-09-07T10:22:19+00:00,0.0092
WXW00121,BRISTOL BEDMINSTER ROAD SIDE OF 191,RIVER AVON VIA SWS,2025-09-07T10:22:00+00:00,2025-09-07T10:46:00+00:00,0.4
WXW01037,BRISTOL ST GEORGES PARK NORTH 329 CHURCH ROAD,RIVER AVON VIA SWS,2025-09-07T10:22:00+00:00,2025-09-07T10:34:00+00:00,0.2
WXW00123,BRISTOL HANHAM BEECHWOOD AVENUE,RIVER AVON (VIA SWS),2025-09-07T10:22:00+00:00,2025-09-07T11:03:00+00:00,0.6833
WXW00864,BRISTOL HANHAM POLLY BARNES HILL,RIVER AVON (VIA SWS),2025-09-07T10:22:00+00:00,2025-09-07T12:13:00+00:00,1.85
WXW00952,SALTFORD O/S 46 HIGH STREET,RIVER AVON (VIA SWS),2025-09-07T10:22:00+00:00,2025-09-07T11:40:00+00:00,1.3
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-09-07T10:23:05+00:00,2025-09-07T10:23:43+00:00,0.0106
WXW00648,BATH LOWER BRISTOL ROAD WEST OF OAK STREET ,RIVER AVON,2025-09-07T10:24:00+00:00,2025-09-07T10:28:00+00:00,0.0667
WXW00356,BRISTOL CUMBERLAND ROAD OLD GAOL SIPHON,RIVER AVON VIA SWS,2025-09-07T10:24:00+00:00,2025-09-07T12:34:00+00:00,2.1667
WXW00435,BRISTOL HANHAM FOOTSHILL ROAD,RIVER AVON (VIA SWS),2025-09-07T10:24:00+00:00,2025-09-07T10:32:00+00:00,0.1333
WXW00111,SALTFORD SALTFORD HILL,RIVER AVON,2025-09-07T10:24:00+00:00,2025-09-07T10:32:00+00:00,0.1333
WXW00255,KEYNSHAM CHARLTON ROAD O/S 138,CHARLTON BOTTOM VIA SWS,2025-09-07T10:24:00+00:00,2025-09-07T10:30:00+00:00,0.1
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-09-07T10:24:33+00:00,2025-09-07T10:24:44+00:00,0.0031
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-09-07T10:25:06+00:00,2025-09-07T10:26:13+00:00,0.0186
WXW01246,BRISTOL WHITBY ROAD ST ANNES,RIVER AVON VIA SWS,2025-09-07T10:26:00+00:00,2025-09-07T11:02:00+00:00,0.6
WXW00879,BRISTOL PORTWAY NEAR RAILWAY,RIVER AVON VIA SWS,2025-09-07T10:26:00+00:00,2025-09-07T11:10:00+00:00,0.7333
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-09-07T10:27:02+00:00,2025-09-07T10:27:27+00:00,0.0069
WXW01151,BATH WESTON VILLAGE SEWER,RIVER AVON VIA SWS,2025-09-07T10:28:00+00:00,2025-09-07T11:14:00+00:00,0.7667
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-09-07T10:28:23+00:00,2025-09-07T10:28:46+00:00,0.0064
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-09-07T10:29:47+00:00,2025-09-07T10:30:15+00:00,0.0078
WXW00924,BATH RECREATION GROUND BY NORTH STAND,RIVER AVON,2025-09-07T10:30:00+00:00,2025-09-07T10:38:00+00:00,0.1333
WXW00650,BRISTOL CONHAM VALE,RIVER AVON (VIA SWS),2025-09-07T10:30:00+00:00,2025-09-07T10:36:00+00:00,0.1
WXW01170,BATH UPPER BRISTOL ROAD ADJ MARLBOROUGH LANE,RIVER AVON,2025-09-07T10:30:00+00:00,2025-09-07T10:32:00+00:00,0.0333
WXW01055,BRISTOL STATION ROAD R/O 198 CHELTENHAM ROAD,RIVER AVON,2025-09-07T10:30:00+00:00,2025-09-07T10:32:00+00:00,0.0333
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-09-07T10:30:38+00:00,2025-09-07T10:31:26+00:00,0.0133
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-09-07T10:32:24+00:00,2025-09-07T10:32:42+00:00,0.005
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-09-07T10:33:46+00:00,2025-09-07T10:34:05+00:00,0.0053
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-09-07T10:35:05+00:00,2025-09-07T10:35:24+00:00,0.0053
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-09-07T10:35:46+00:00,2025-09-07T10:36:45+00:00,0.0164
WXW01122,KEYNSHAM THE HAMS,RIVER AVON,2025-09-07T10:37:38+00:00,2025-09-07T10:38:00+00:00,0.0061
WXW00255,KEYNSHAM CHARLTON ROAD O/S 138,CHARLTON BOTTOM VIA SWS,2025-09-07T10:38:00+00:00,2025-09-07T11:02:00+00:00,0.4
WXW01055,BRISTOL STATION ROAD R/O 198 CHELTENHAM ROAD,RIVER AVON,2025-09-07T10:38:00+00:00,2025-09-07T10:46:00+00:00,0.1333
